state,yr,qtr,index_nsa,index_sa,Warning
CA,2016,4,246.64,246.85,
CA,2017,1,251.45,251.54,
CA,2017,2,259.82,256.92,
CA,2017,3,264.50,262.04,
CA,2017,4,266.64,266.81,
CA,2018,1,272.26,272.14,
CA,2018,2,277.63,274.59,
CA,2018,3,280.51,278.07,
CA,2018,4,279.69,279.94,
CA,2019,1,281.31,280.86,
CA,2019,2,289.01,285.95,
CA,2019,3,291.34,288.97,
CA,2019,4,292.00,292.28,
CA,2020,1,298.58,297.89,
CA,2020,2,303.38,300.14,
CA,2020,3,313.40,311.03,
CA,2020,4,326.30,326.71,
CA,2021,1,341.73,340.61,
CA,2021,2,365.18,361.36,
CA,2021,3,379.58,376.90,
CA,2021,4,390.66,391.15,
CA,2022,1,410.28,408.80,
CA,2022,2,423.62,419.13,
CO,1991,1,100.00,100.00,
CO,1991,2,101.10,100.29,
CO,1991,3,102.36,101.34,
CO,1991,4,103.17,103.03,
CO,1992,1,105.46,105.47,
CO,1992,2,108.77,107.89,
CO,1992,3,111.00,109.89,
CO,1992,4,113.50,113.34,
CO,1993,1,115.64,115.69,
CO,1993,2,120.24,119.24,
CO,1993,3,124.76,123.53,
CO,1993,4,127.96,127.75,
CO,1994,1,131.58,131.68,
CO,1994,2,136.56,135.40,
CO,1994,3,139.43,138.08,
CO,1994,4,140.22,139.97,
CO,1995,1,141.53,141.65,
CO,1995,2,144.51,143.23,
CO,1995,3,147.18,145.82,
CO,1995,4,147.79,147.51,
CO,1996,1,149.38,149.48,
CO,1996,2,152.65,151.29,
CO,1996,3,154.30,152.91,
CO,1996,4,155.36,155.11,
CO,1997,1,156.51,156.55,
CO,1997,2,159.60,158.16,
CO,1997,3,161.45,160.04,
CO,1997,4,162.46,162.26,
CO,1998,1,164.84,164.80,
CO,1998,2,169.06,167.52,
CO,1998,3,171.99,170.50,
CO,1998,4,174.73,174.62,
CO,1999,1,178.75,178.60,
CO,1999,2,185.28,183.58,
CO,1999,3,191.17,189.50,
CO,1999,4,193.57,193.55,
CO,2000,1,199.28,199.06,
CO,2000,2,206.08,204.17,
CO,2000,3,211.97,210.08,
CO,2000,4,215.73,215.77,
CO,2001,1,222.32,222.10,
CO,2001,2,227.68,225.52,
CO,2001,3,229.24,227.15,
CO,2001,4,228.65,228.71,
CO,2002,1,232.53,232.43,
CO,2002,2,235.66,233.35,
CO,2002,3,238.00,235.79,
CO,2002,4,237.96,237.95,
CO,2003,1,238.60,238.73,
CO,2003,2,241.69,239.19,
CO,2003,3,242.96,240.69,
CO,2003,4,242.71,242.53,
CO,2004,1,244.22,244.70,
CO,2004,2,251.37,248.61,
CO,2004,3,254.05,251.62,
CO,2004,4,253.05,252.73,
CO,2005,1,256.46,257.43,
CO,2005,2,262.91,259.71,
CO,2005,3,265.67,263.02,
CO,2005,4,268.00,267.71,
CO,2006,1,268.12,269.53,
CO,2006,2,273.82,270.14,
CO,2006,3,273.77,270.89,
CO,2006,4,274.07,273.96,
CO,2007,1,271.66,273.39,
CO,2007,2,277.54,273.44,
CO,2007,3,275.25,272.28,
CO,2007,4,267.91,267.95,
CO,2008,1,262.23,264.11,
CO,2008,2,267.58,263.44,
CO,2008,3,263.26,260.21,
CO,2008,4,254.14,254.34,
CO,2009,1,257.92,260.06,
CO,2009,2,264.07,259.74,
CO,2009,3,263.69,260.43,
CO,2009,4,259.83,260.22,
CO,2010,1,258.38,260.79,
CO,2010,2,261.40,256.92,
CO,2010,3,255.50,252.10,
CO,2010,4,253.57,254.21,
CO,2011,1,246.24,248.72,
CO,2011,2,250.20,245.61,
CO,2011,3,251.84,248.46,
CO,2011,4,247.68,248.54,
CO,2012,1,247.28,249.76,
CO,2012,2,263.85,258.82,
CO,2012,3,268.21,264.52,
CO,2012,4,268.52,269.93,
CO,2013,1,271.13,273.59,
CO,2013,2,288.36,282.59,
CO,2013,3,291.79,287.90,
CO,2013,4,290.27,292.36,
CO,2014,1,295.44,297.54,
CO,2014,2,308.94,302.59,
CO,2014,3,311.99,308.09,
CO,2014,4,315.87,318.78,
CO,2015,1,328.46,329.85,
CO,2015,2,343.95,336.81,
CO,2015,3,350.67,346.89,
CO,2015,4,348.77,352.29,
CO,2016,1,361.16,361.74,
CO,2016,2,378.14,370.42,
CO,2016,3,384.29,380.72,
CO,2016,4,385.84,389.91,
CO,2017,1,397.56,397.24,
CO,2017,2,415.93,407.75,
CO,2017,3,417.74,414.44,
CO,2017,4,421.68,425.84,
CO,2018,1,439.06,438.22,
CO,2018,2,452.69,444.02,
CO,2018,3,453.09,450.05,
CO,2018,4,449.78,453.87,
CO,2019,1,459.56,458.23,
CO,2019,2,477.11,468.35,
CO,2019,3,476.95,474.17,
CO,2019,4,478.52,482.33,
CO,2020,1,493.24,491.64,
CO,2020,2,501.91,493.01,
CO,2020,3,514.34,511.59,
CO,2020,4,531.15,535.05,
CO,2021,1,558.34,556.16,
CO,2021,2,602.15,592.07,
CO,2021,3,621.91,618.69,
CO,2021,4,629.72,633.90,
CO,2022,1,680.14,677.49,
CO,2022,2,708.28,696.65,
CT,1991,1,100.00,100.00,
CT,1991,2,97.80,97.99,
CT,1991,3,96.99,96.23,
CT,1991,4,96.56,95.85,
CT,1992,1,97.36,97.46,
CT,1992,2,95.26,95.42,
CT,1992,3,95.23,94.40,
CT,1992,4,96.06,95.37,
CT,1993,1,92.38,92.63,
CT,1993,2,91.57,91.65,
CT,1993,3,92.38,91.43,
CT,1993,4,91.80,91.24,
CT,1994,1,91.03,91.45,
CT,1994,2,91.81,91.72,
CT,1994,3,92.67,91.60,
CT,1994,4,91.78,91.36,
CT,1995,1,90.11,90.66,
CT,1995,2,90.71,90.41,
CT,1995,3,91.83,90.73,
CT,1995,4,91.00,90.75,
CT,1996,1,90.59,91.21,
CT,1996,2,91.88,91.35,
CT,1996,3,91.76,90.70,
CT,1996,4,90.71,90.57,
CT,1997,1,90.54,91.18,
CT,1997,2,92.60,91.92,
CT,1997,3,93.50,92.44,
CT,1997,4,93.41,93.35,
CT,1998,1,93.37,94.06,
CT,1998,2,96.33,95.53,
CT,1998,3,98.45,97.34,
CT,1998,4,99.39,99.37,
CT,1999,1,101.08,101.82,
CT,1999,2,104.42,103.54,
CT,1999,3,106.87,105.61,
CT,1999,4,107.82,107.82,
CT,2000,1,109.66,110.53,
CT,2000,2,114.40,113.42,
CT,2000,3,116.36,114.93,
CT,2000,4,117.64,117.60,
CT,2001,1,119.56,120.62,
CT,2001,2,124.57,123.53,
CT,2001,3,128.71,127.02,
CT,2001,4,129.71,129.60,
CT,2002,1,131.37,132.74,
CT,2002,2,138.21,137.02,
CT,2002,3,142.92,140.96,
CT,2002,4,145.82,145.69,
CT,2003,1,147.56,149.21,
CT,2003,2,152.95,151.60,
CT,2003,3,157.83,155.56,
CT,2003,4,159.42,159.43,
CT,2004,1,161.47,163.28,
CT,2004,2,170.16,168.46,
CT,2004,3,176.74,174.21,
CT,2004,4,177.95,178.25,
CT,2005,1,180.84,182.72,
CT,2005,2,188.82,186.71,
CT,2005,3,193.00,190.35,
CT,2005,4,193.33,193.91,
CT,2006,1,194.36,196.29,
CT,2006,2,198.79,196.32,
CT,2006,3,196.58,193.99,
CT,2006,4,193.60,194.31,
CT,2007,1,195.22,197.11,
CT,2007,2,197.72,195.23,
CT,2007,3,197.87,195.24,
CT,2007,4,192.04,192.67,
CT,2008,1,187.13,189.18,
CT,2008,2,188.46,185.96,
CT,2008,3,185.00,182.54,
CT,2008,4,178.73,179.15,
CT,2009,1,174.75,176.99,
CT,2009,2,176.03,173.51,
CT,2009,3,175.03,172.75,
CT,2009,4,171.42,171.57,
CT,2010,1,167.15,169.76,
CT,2010,2,171.58,168.83,
CT,2010,3,168.37,166.21,
CT,2010,4,165.01,165.07,
CT,2011,1,161.05,163.84,
CT,2011,2,166.50,163.72,
CT,2011,3,163.56,161.28,
CT,2011,4,160.37,160.57,
CT,2012,1,156.28,159.00,
CT,2012,2,160.70,158.13,
CT,2012,3,161.71,159.08,
CT,2012,4,158.40,159.01,
CT,2013,1,156.56,159.04,
CT,2013,2,162.82,160.33,
CT,2013,3,163.99,161.14,
CT,2013,4,159.59,160.56,
CT,2014,1,160.21,162.39,
CT,2014,2,162.74,160.35,
CT,2014,3,163.70,160.93,
CT,2014,4,159.37,160.43,
CT,2015,1,159.65,161.62,
CT,2015,2,164.99,162.54,
CT,2015,3,164.28,161.76,
CT,2015,4,161.57,162.49,
CT,2016,1,160.65,162.47,
CT,2016,2,165.08,162.80,
CT,2016,3,165.25,162.83,
CT,2016,4,163.41,164.17,
CT,2017,1,162.87,164.65,
CT,2017,2,167.73,165.60,
CT,2017,3,170.32,167.79,
CT,2017,4,167.37,168.11,
CT,2018,1,167.26,168.97,
CT,2018,2,171.45,169.40,
CT,2018,3,173.30,170.75,
CT,2018,4,171.23,171.98,
CT,2019,1,171.27,172.93,
CT,2019,2,176.39,174.24,
CT,2019,3,177.32,174.82,
CT,2019,4,174.82,175.66,
CT,2020,1,177.38,178.96,
CT,2020,2,183.12,180.77,
CT,2020,3,191.81,189.29,
CT,2020,4,199.43,200.44,
CT,2021,1,207.05,208.79,
CT,2021,2,219.43,216.51,
CT,2021,3,225.49,222.62,
CT,2021,4,227.12,228.39,
CT,2022,1,235.85,237.74,
CT,2022,2,251.07,247.69,
DC,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,2,99.86,98.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,3,96.98,94.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,4,96.89,97.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,1,98.30,98.24,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,2,98.91,97.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,3,100.09,97.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,4,96.73,96.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,1,92.19,92.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,2,97.04,95.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,3,97.21,95.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,4,89.46,89.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,1,95.06,94.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,2,96.16,94.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,3,98.64,96.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,4,90.42,90.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,1,90.52,90.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,2,88.20,86.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,3,90.51,88.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,4,93.07,93.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,1,91.43,91.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,2,93.65,92.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,3,92.99,90.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,4,95.60,95.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,1,88.33,87.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,2,95.38,94.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,3,91.44,89.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,4,92.95,93.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,1,95.56,95.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,2,99.55,98.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,3,105.10,102.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,4,105.03,104.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,1,106.23,105.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,2,108.65,107.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,3,115.82,113.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,4,114.92,114.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,1,123.83,123.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,2,127.03,124.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,3,131.35,128.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,4,130.34,129.96,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,1,138.35,138.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,2,145.08,142.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,3,153.73,150.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,4,156.64,156.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,1,163.69,163.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,2,175.51,172.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,3,181.42,177.16,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,4,187.38,186.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,1,182.92,183.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,2,203.32,200.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,3,213.22,207.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,4,214.00,213.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,1,234.10,235.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,2,245.38,241.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,3,251.08,244.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,4,270.33,268.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,1,275.79,277.67,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,2,308.27,303.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,3,325.40,317.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,4,318.06,315.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,1,313.02,315.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,2,319.22,314.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,3,331.12,322.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,4,331.12,327.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,1,326.32,329.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,2,337.26,333.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,3,339.49,331.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,4,326.61,322.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,1,322.01,325.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,2,315.24,311.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,3,323.63,315.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,4,310.24,306.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,1,290.96,293.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,2,303.44,300.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,3,308.14,300.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,4,316.12,312.77,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,1,315.73,317.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,2,306.57,303.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,3,322.86,314.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,4,316.00,312.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,1,305.43,306.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,2,333.45,330.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,3,323.45,315.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,4,331.14,327.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,1,331.36,332.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,2,341.14,337.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,3,358.19,350.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,4,356.36,352.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2013,1,372.79,374.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2013,2,384.55,379.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2013,3,410.05,402.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2013,4,390.59,386.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2014,1,418.58,419.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2014,2,417.11,410.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2014,3,410.78,404.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2014,4,425.81,420.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2015,1,424.27,424.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2015,2,442.28,435.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2015,3,460.78,455.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2015,4,451.67,446.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2016,1,439.22,439.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2016,2,473.59,465.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2016,3,464.40,459.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2016,4,480.30,474.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2017,1,485.56,484.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2017,2,492.51,483.52,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2017,3,501.90,497.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2017,4,511.74,506.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2018,1,518.39,517.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2018,2,539.40,528.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2018,3,513.30,510.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2018,4,544.64,538.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2019,1,523.15,522.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
